transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
1a0c4e0c-6b21-5e90-bd84-39e6fffa24a9,2d52dda2-d98a-4381-af80-45bdb173860c,2025-12-11 09:54:27.955697,debit,NEFT - CNRB0000949 - MICROSOFT AZURE INDIA,262457.95,NE2512110000949,kERqREt7AVu+r46D6LZHToRCFaMm2kpfhRPmP0y/6i6QRGpES3sBWw==
f5cde594-8649-56b4-bac3-344747004bde,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2025-12-11 11:05:16.437117,debit,FT - HDFC0002020 - SELECTION MOBILE,495518.21,FT2512110002020,eWkQ5c/z4dSqCWQgJ6cNQi6FBAFQwuBQwt8u1v/uI2N5aRDlz/Ph1A==
04f35813-8990-54f9-ae0a-606af0cfa7b4,70e11917-9970-5970-b113-c21780909a5c,2025-12-11 12:28:40.153185,debit,FT - KKBK0001145 - NEFT CHARGES,1002.99,FT2512110001145,
51e694f8-862c-5a47-bc36-fd75514e3afd,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-11 14:39:59.386178,debit,RTGS - CNRB0001375 - MICROSOFT AZURE INDIA,51830.58,RT2512110001375,SZBRkHRapSqDQpdV+HFo5rN3J/U8Avput4CcNzfFNGRJkFGQdFqlKg==
c5797ee8-41d9-5e46-ad3b-a2ecc7a80acc,1e4e22ec-4538-52e3-a30c-b5c672183039,2025-12-11 15:01:41.610101,debit,CHEQUE DEBIT - GOOGLE CLOUD INDIA - INSTRUMENT 00001189,264952.00,CH2512110001189,cLzBvVhd6y3Vp93yE14PSbffn8iX1p0aFDdZSMB5mdlwvMG9WF3rLQ==
91006796-db84-5c0c-8e50-3930891009a2,34bece0e-0264-5663-94b8-4e2c54c07448,2025-12-11 19:42:45.223760,credit,RTGS - HDFC0002199 - CHEQUE DEPOSITS,1372370.21,RT2512110002199,IjLHS8ZnwyPd+zX1DA1yphPUddMW8kk8C+JpBcN/1Y0iMsdLxmfDIw==
ae459f2a-5135-57a1-abbf-9252957a4abb,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-11 23:07:39.976219,debit,FT - UTIB0000747 - UMANG SELECTION HAPUR,411119.96,FT2512110000747,I1zTNTZGKWw6O5NHpvwpgedG880UwhTJYaouArFbdc8jXNM1NkYpbA==
a1a9594c-2cfd-5712-b622-47b106c53bc8,1e4e22ec-4538-52e3-a30c-b5c672183039,2025-12-12 02:01:37.816417,debit,CHEQUE DEBIT - AIRTEL BUSINESS - INSTRUMENT 00001152,101488.82,,i+ktN0rsrjGqvzbKQPrpE+hdymNr3BkkAUe3T2+h7uKL6S03SuyuMQ==
cfbac7fc-e2a8-5338-8c51-6bef1fa253df,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2025-12-12 04:49:22.899794,debit,UPI-MICROSOFT AZURE INDIA-KKBK0002329-UP2512120002329,196427.06,UP2512120002329,
719c68a1-763c-5b60-bc25-865c2a7febf2,70e11917-9970-5970-b113-c21780909a5c,2025-12-12 06:28:07.178506,debit,RTGS - KKBK0000176 - IMPS CHARGES,711.73,RT2512120000176,ixaG/yGYTBTJRdcmpr5v3D7U6hokIXHIxdKBdl/oPj6LFob/IZhMFA==
afa6d1ca-6f92-57d0-ba84-6742d6073a69,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2025-12-12 07:05:05.638349,debit,FT - HDFC0000902 - AWS INDIA,417626.88,FT2512120000902,mcNGgKrdw2jUP/7jCV2DZmK7pb0vJY+nLMi7G26GmDGZw0aAqt3DaA==
fce5ae93-76b7-5d02-bd1a-3c4db808ce72,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2025-12-12 09:35:05.912094,credit,FT - UTIB0000212 - LOAN DISBURSEMENT,8499627.19,FT2512120000212,
a96985b5-2a65-5b45-a49b-d5c4fad07b1f,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2025-12-12 17:15:59.672958,debit,FT - TMBL0002359 - SWIGGY CORPORATE,200872.52,FT2512120002359,
dc3d9eec-5d3d-52eb-abb4-01c0ce5d48ab,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-12 22:06:11.344585,debit,NEFT - SBIN0000347 - TDS PAYMENT,442090.51,NE2512120000347,
ff3ff6da-d172-5816-972f-2572009741a3,70e11917-9970-5970-b113-c21780909a5c,2025-12-12 23:22:54.047408,debit,RTGS - KKBK0001337 - AIRTEL BUSINESS,415969.52,RT2512120001337,4J5z53vcUD+q1VPskhXfskDgtAfZGQgVlwZjai28XxXgnnPne9xQPw==
ef0d604b-b90d-5caf-a535-5bbd27d3bf2a,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-13 01:14:45.112749,debit,UPI-VENDOR SETTLEMENT-SBIN0002274-NOREF,348855.84,,drplF8Tfpkcu2zm4W1PgwhfrFHPiPwpmiLJh50ZO8n52umUXxN+mRw==
41a0c95c-ed73-575e-a754-e773ea5cb20c,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-13 02:11:26.369758,credit,IMPS - SBIN0000215 - INTEREST CREDIT,1416201.73,IM2512130000215,
8d1f9e72-2de9-559f-ae93-43b5f816ab31,1e4e22ec-4538-52e3-a30c-b5c672183039,2025-12-13 04:33:48.116641,debit,RTGS - RATN0000424 - SELECTION ELECTRONICS DAHISAR EAST,168877.29,RT2512130000424,odwE9w8qoF87BTD/o0qJuWLWKLrlSoaR3SktGTzLUxSh3AT3DyqgXw==
4dd5e286-51b8-559e-9e68-470e99ff39c8,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2025-12-13 04:46:13.060656,credit,UPI-CHEQUE DEPOSITS-ICIC0001302-UP2512130001302,417424.60,UP2512130001302,
2b12d26e-77c5-5c18-9ffb-93c0aeb5f4ff,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-13 12:19:42.361522,debit,UPI-SALARY PAYOUT-SBIN0002312-UP2512130002312,4143230.84,UP2512130002312,k48w2cNck8po6/Bte9/AD1htH1IM2AoDu2QXWchIKimTjzDZw1yTyg==
84d3858a-d13f-5958-8529-82742398aad0,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2025-12-13 12:32:51.586627,debit,CHEQUE DEBIT - SOFTWARE SUBSCRIPTION - INSTRUMENT 00002013,489635.73,CH2512130002013,K0z09Ab3eJrcrmeL2munlMnkLVwWsJUjVm7xLwDVQ4orTPT0Bvd4mg==
4255101d-48d3-5ab9-b342-d36ee07f5181,27d2dde9-0b51-5375-a39a-7d3324f48a92,2025-12-13 19:48:38.566114,debit,NEFT - RATN0000006 - AWS INDIA,230047.81,NE2512130000006,L3uqEXrCNtaBizRsDt5Ye7Cg3DAPDXFfFNFBQbTYzO8ve6oResI21g==
58798394-e6a0-5463-9f7b-a129131645a9,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2025-12-13 20:49:49.997696,debit,IMPS - UTIB0001812 - NAVYUG SELECTION,355894.69,IM2512130001812,xq1KnlM1HO6ChVf+MCP8LcCsLwOM/tZ/r8JCDxtsFH/GrUqeUzUc7g==
8b9a978a-277c-5fc7-ab9a-f06025e4b9bf,cef50e75-3fed-5fdf-a79c-260ee521078e,2025-12-13 22:54:08.864447,debit,FT - TMBL0000047 - INSURANCE PREMIUM,33094.69,FT2512130000047,
6c20af5b-e3a7-507e-a7bf-f37d6111cb50,c66af89a-b5ac-5b44-b510-04c6dd44efce,2025-12-14 02:10:50.393841,debit,CHEQUE DEBIT - IMPS CHARGES - INSTRUMENT 00000502,569.66,CH2512140000502,
2a972231-604e-54e1-bc51-4beb29a07b9a,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2025-12-14 03:02:06.687658,debit,UPI-VENDOR SETTLEMENT-SBIN0000878-UP2512140000878,407518.89,UP2512140000878,Xi0raxQ6uEZXPJk5pgK1ZGWlqjqL8YZ6klXp1cjwU9teLStrFDq4Rg==
e3eb81fd-22d1-5adb-8ff1-2d68c5c26d1b,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-14 06:51:23.101588,debit,RTGS - UTIB0001159 - IMPS CHARGES,1510.55,RT2512140001159,
da3e413e-277f-5306-9597-f99f20f13939,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-14 08:21:11.159180,debit,RTGS - CNRB0001506 - SELECTION MOBILE,444391.35,RT2512140001506,Z8WFjb8XiOnsVlc+dlSVzA9Z8iHlGutXUHVAFbrsENBnxYWNvxeI6Q==
563cac14-df30-5332-bff9-bb69a082ba32,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2025-12-14 08:35:16.518338,credit,RTGS - UTIB0001928 - INTEREST CREDIT,854987.52,RT2512140001928,
b824a0cf-c77d-53e6-83d3-fc2eef61aba8,7131ac54-91bf-587e-be4a-0f8efdacb632,2025-12-14 10:15:15.621514,debit,RTGS - AUBL0001424 - OFFICE RENT,4837301.78,RT2512140001424,IYoP4FegyRoaUX9lcf/FrYhhlmMdMHNIPLqQGG5Xeb4hig/gV6DJGg==
0bfb9ecc-eaa6-56bd-b16f-3af91f082082,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2025-12-14 12:04:54.692859,debit,RTGS - KKBK0001833 - SWIGGY CORPORATE,479069.58,RT2512140001833,
26c42a1e-ef8f-5476-9d63-3a642fe361b9,acfbe204-7541-492c-a352-040aa984bedc,2025-12-14 15:19:08.987868,credit,CHEQUE CREDIT - BAJAJ FINANCE LTD DISBURSEMENT - INSTRUMENT 00002069,5395613.08,CH2512140002069,OiAlyQ9Ftk1oAAH5+8Imx4KsqxqCoQMX9b1UfbBxuDA6ICXJD0W2TQ==
82dfe047-f865-5d88-806f-c5c2379c11af,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2025-12-14 15:27:39.695481,debit,CHEQUE DEBIT - DELHIVERY - INSTRUMENT 00001413,400563.84,CH2512140001413,C5cBOoMMQuB4Rqh9PGJoW6Ag+Uc5NZ00YvvTI0gTtKwLlwE6gwxC4A==
bc207663-4349-5528-9872-472da1e91e1c,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2025-12-14 16:09:45.446792,debit,FT - HDFC0000509 - AIRTEL BUSINESS,123142.86,FT2512140000509,tZdnKlh80ZSM5TzxQYZY76JlH+nmOu2KKqgwCmZNkTS1l2cqWHzRlA==
f31e1e46-3b2d-53e0-884d-5e768f9a434e,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2025-12-14 17:36:28.558682,credit,NEFT - ICIC0000204 - CUSTOMER COLLECTION,1077342.12,NE2512140000204,
92140d23-1146-5b2a-99e0-b0cfb176b5c0,acfbe204-7541-492c-a352-040aa984bedc,2025-12-14 18:00:52.679046,credit,FT - HDFC0000899 - IMPS INWARD,1049751.27,,kANxyjDuP8WXnkIFR2btFAraXDkCCuOtfto2AZu9UfSQA3HKMO4/xQ==
18d696b4-95fa-5105-9914-a1e137818294,fcd8273d-738c-5491-a3d3-7b1f90feba61,2025-12-14 18:15:54.934870,credit,FT - UBIN0001948 - UPI COLLECTION,390626.36,FT2512140001948,LmBfhGzCrqZfVm8/dpx+422D1bJakav5bW0PgjM4N/8uYF+EbMKupg==
88bd7eb4-1542-50c9-b1e7-518be6fd223e,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-14 19:32:01.248807,debit,FT - UTIB0002175 - TDS PAYMENT,64740.69,FT2512140002175,FiUpkX9BYcEHimSkc5Y1kIe3pGHypTYjxoxCafyZj/0WJSmRf0FhwQ==
7eb05978-58af-5bc2-8fc1-696b07a52a90,27d2dde9-0b51-5375-a39a-7d3324f48a92,2025-12-14 23:44:58.958977,credit,UPI-INTEREST CREDIT-RATN0000398-UP2512140000398,1000772.64,UP2512140000398,EjwoEWj1KoDQYnlTnMOPDAPJXzRgo7uQZn0Gx4hFuzISPCgRaPUqgA==
8afcd55e-c011-5c0b-ada6-b99c989f7363,1ae805be-5614-567c-a87f-410f5e8c930b,2025-12-15 08:03:55.309597,debit,NEFT - CNRB0001314 - UMANG SELECTION HAPUR,134046.39,NE2512150001314,ElFStjd5nMJcA0cvlB9UyYCk3s245zBgsm0HDpw2rDoSUVK2N3mcwg==
5ddf9458-3e26-5515-8ca4-74fc57f1b094,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2025-12-15 09:02:21.663464,credit,IMPS - HDFC0001626 - IMPS INWARD,1149358.74,IM2512150001626,4apJUKv8RycjphaWgKQ88XvvTXMLT8nwTsUZloMiZLDhqklQq/xHJw==
fe677c23-7d9a-5dd6-949c-da2bf9e9df98,70e11917-9970-5970-b113-c21780909a5c,2025-12-15 10:15:41.923699,debit,RTGS - KKBK0002371 - NEFT CHARGES,1369.70,RT2512150002371,
bca4f050-6a20-5c25-b8a6-baed1c79299d,34bece0e-0264-5663-94b8-4e2c54c07448,2025-12-15 15:30:51.333890,debit,UPI-NEFT CHARGES-HDFC0001739-UP2512150001739,87.12,UP2512150001739,
a8dff4bb-9e85-559b-8636-fca66a51fbb7,fcd8273d-738c-5491-a3d3-7b1f90feba61,2025-12-15 18:54:01.016574,debit,IMPS - UBIN0000090 - BLUE DART,334036.34,IM2512150000090,
26f49fba-9194-5da8-9b6d-45d29decd3fb,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-16 03:07:16.039619,debit,IMPS - CNRB0002066 - AWS INDIA,265436.10,IM2512160002066,4ReYvrIbBA268Sk7Bzs+ZHIjExsusD3n3dbI1Jq9s0LhF5i+shsEDQ==
46ddd442-1227-5272-904f-e57726d8a4b4,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-16 04:39:38.667565,credit,FT - SBIN0001325 - CHEQUE DEPOSITS,626498.45,FT2512160001325,
d5db40bb-96ae-5dd0-bdfc-af8cdf06236a,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2025-12-16 08:16:01.825647,credit,CHEQUE CREDIT - SETTLEMENT CREDIT - INSTRUMENT 00000930,6426108.00,CH2512160000930,ObfEhfLUP/7nbMJAb+ZpPTdk0jqqxwwMLrJAaSIHltQ5t8SF8tQ//g==
5122e67e-4ab4-5b4d-b102-dcfcf699900d,c66af89a-b5ac-5b44-b510-04c6dd44efce,2025-12-16 11:38:04.562307,debit,CHEQUE DEBIT - OFFICE RENT - INSTRUMENT 00001262,1893415.68,CH2512160001262,
4bf5cb1b-42f8-5d09-bcda-4bca51f7c742,cef50e75-3fed-5fdf-a79c-260ee521078e,2025-12-16 16:43:41.247686,credit,NEFT - TMBL0001687 - SELECTRICITY TWO PRIVATE LIMITED,564286.74,NE2512160001687,2s1R4zEw4qRRx2lUTznNvQL/+lmPkHjlhkB62TVnA6LazVHjMTDipA==
3b244258-0ebb-592c-8b0e-84f17aeebcd9,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-16 17:33:08.045128,debit,RTGS - UTIB0000720 - AWS INDIA,277390.55,RT2512160000720,/6lt+zgxRT39fwmsgGJph7l7WyO8oBkpi61N8cJxuTT/qW37ODFFPQ==
00baf475-8710-4d17-b626-d25fc311eb7f,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2025-12-16 18:13:34.000000,credit,R/RATNR52025121600100235/ZBFLCTP405PBL15667333//SELECTRICITY TWO PRIVATE LIMITED/RATNR52025121600100235 /SELECTRICITY TWO PRIVATE LIMITED,260000.00,S31125841,
f5ed15a5-8abb-5f9c-beb7-b4ce101a9aa6,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-16 21:22:36.167358,credit,CHEQUE CREDIT - NEFT INWARD - INSTRUMENT 00000576,466979.68,CH2512160000576,qGkQ424GmR204sBOFzrWmvOyqg/mxAsEWoLwIMeYjKGoaRDjbgaZHQ==
ed05a561-9bd8-525f-bd5f-19840eadae4b,342b88ca-0ab5-583f-896b-9692cd7b9978,2025-12-16 23:06:14.249835,debit,CHEQUE DEBIT - INSURANCE PREMIUM - INSTRUMENT 00000650,339174.04,CH2512160000650,Nmrd0NNBgYE6fH4eSzgiIDuQWL/QOeFVO7gPDkMFLGE2at3Q00GBgQ==
6bee9dad-6574-5a52-9ab0-5fa0397bd841,2d52dda2-d98a-4381-af80-45bdb173860c,2025-12-17 03:52:14.678341,debit,IMPS - CNRB0001635 - ATM CASH WITHDRAWAL,172792.65,IM2512170001635,
efee3304-73a3-5cfa-a96c-7ecf50ad6648,acfbe204-7541-492c-a352-040aa984bedc,2025-12-17 04:44:46.286706,debit,UPI-OFFICE RENT-HDFC0000675-UP2512170000675,1596760.19,UP2512170000675,CdSsqvwRae5mg0gLqLN/R9Q3ictrgpOW0eUlrxu37lQJ1Kyq/BFp7g==
e2bcd541-00a7-5443-981d-5c4d832ca58e,7131ac54-91bf-587e-be4a-0f8efdacb632,2025-12-17 04:48:33.334127,credit,IMPS - AUBL0002174 - LOAN DISBURSEMENT,11799848.82,IM2512170002174,
0e6f8bb8-f1bf-5501-a526-eb88dd477cc9,e984c75d-aad6-4655-823a-4e9e06a869bc,2025-12-17 05:07:00.303100,debit,FT - ICIC0001479 - BAJAJ FINANCE COLLECTION,344030.51,FT2512170001479,
332299fc-8bc5-5ca4-8f62-ae44ebec7dba,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2025-12-17 06:04:43.206186,credit,NEFT - ICIC0001544 - LOAN DISBURSEMENT,13008867.11,,bX6OCwgEl8K5s3WsByNHlQIA2bIHHyVvroShdQ2fZUJtfo4LCASXwg==
53a120bf-18e5-5911-bb93-c131ae6217b2,fcd8273d-738c-5491-a3d3-7b1f90feba61,2025-12-17 07:11:59.167418,credit,RTGS - UBIN0001435 - UPI COLLECTION,773644.35,RT2512170001435,
14622424-7c32-524b-8886-4405149d0350,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-17 07:45:23.954188,credit,IMPS - UTIB0001011 - SETTLEMENT CREDIT,2533731.07,IM2512170001011,HZt2c/jvQHCmu718aOsQo12iBWRpnR8tGYMUGl4ZC14dm3Zz+O9AcA==
68e38c29-9b6e-5138-a693-9bb867210491,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2025-12-17 11:27:53.547118,credit,IMPS - UTIB0002129 - SELECTRICITY TWO PRIVATE LIMITED,447170.18,IM2512170002129,EjOFiA7HBPskLDmbVoKcVj4CHuJmtDf7v4SQmxJBjkUSM4WIDscE+w==
c8e2c962-907f-5003-a6a5-a923985c55d8,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-17 19:23:47.277682,debit,RTGS - CNRB0001998 - NEFT CHARGES,1645.39,RT2512170001998,1Vkiwl4f1cqPbhQMTwmy3qmbm+5ENMU74D7p1f30EFHVWSLCXh/Vyg==
6550126d-a22a-54f1-8f5d-bc3cc10f0c20,c66af89a-b5ac-5b44-b510-04c6dd44efce,2025-12-17 21:43:32.072253,credit,RTGS - AUBL0001250 - CHEQUE DEPOSITS,1382141.13,RT2512170001250,
00c2d376-6260-59e2-aed5-f7b43a9a8f13,1425b010-e889-5f57-b12e-bd482ee89eb6,2025-12-17 22:23:17.859957,credit,CHEQUE CREDIT - INTEREST CREDIT - INSTRUMENT 00001221,261916.93,CH2512170001221,Kt/K7nT9J873iAj418eVwRkjBcG8roiLevjHrPIlm/Uq38rudP0nzg==
7285ea2e-a5d9-5305-b05d-d7efc8c0ddbd,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2025-12-17 23:25:32.664179,debit,RTGS - KKBK0000377 - INDIGO AIRLINES,147307.96,RT2512170000377,xi4pTrAkAQUxPIr2HrQfOq1tjB8LUH/FKSXRoVIuPLDGLilOsCQBBQ==
e1fe4fb4-71e7-5716-9f74-7720388ea535,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2025-12-18 01:29:59.017472,credit,CHEQUE CREDIT - INTEREST CREDIT - INSTRUMENT 00002264,693772.82,CH2512180002264,mvo2GqJTnUXnzY90fEK3tr2pRw/jkvOALeG6mecr/lua+jYaolOdRQ==
537dfc71-a0b8-56a4-a063-8265023df299,cef50e75-3fed-5fdf-a79c-260ee521078e,2025-12-18 05:47:09.495603,debit,IMPS - TMBL0001263 - TDS PAYMENT,138430.73,IM2512180001263,
02a13aaa-6c1d-55e1-a8c7-c63406fcf5f1,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-18 10:19:34.941896,debit,CHEQUE DEBIT - SELECTION MOBILE - INSTRUMENT 00001792,395862.54,CH2512180001792,
25074fda-886b-55c0-b131-a3a4c35f518b,212239b5-63d9-4da6-aa8c-46485e0f8a42,2025-12-18 16:44:32.933592,debit,RTGS - SBIN0000925 - ATM CASH WITHDRAWAL,453454.15,RT2512180000925,
a3952111-b7d3-5994-b41c-7406ada802e3,7131ac54-91bf-587e-be4a-0f8efdacb632,2025-12-19 04:04:00.187550,debit,CHEQUE DEBIT - DELHIVERY - INSTRUMENT 00000342,282083.99,CH2512190000342,Gey5zs5o2PmGJyzr7pZQWheathkB2pnKl525avnQxi4Z7LnOzmjY+Q==
6f03437f-7c30-5574-82a5-9ac0e2f825b7,34bece0e-0264-5663-94b8-4e2c54c07448,2025-12-19 07:47:34.703526,credit,CHEQUE CREDIT - IMPS INWARD - INSTRUMENT 00001989,968646.53,CH2512190001989,43BnVF5yaOulGJ0XZ/EmrUxBYa1QzgMSfcUCh2uxPunjcGdUXnJo6w==
39eb3290-d8d8-58b7-b81a-06f10146c0ab,acfbe204-7541-492c-a352-040aa984bedc,2025-12-19 11:21:07.225500,debit,RTGS - HDFC0000582 - RELIANCE DIGITAL RETAIL LTD,159038.99,RT2512190000582,bNw6fCwYIh2c9gaFA2Y7dAqiHbDqQ6yRKfOJB95usqVs3Dp8LBgiHQ==
f54dd1b6-f4d4-5746-bb55-aab5da7a2307,212239b5-63d9-4da6-aa8c-46485e0f8a42,2025-12-19 14:54:51.647158,debit,RTGS - SBIN0002314 - GST PAYMENT,3565405.93,RT2512190002314,kca9cSg/vvY+4QuikRPtS9pnFwOGWuJdGhd4qjtYODCRxr1xKD++9g==
70ae934d-04bc-5566-8211-dfef618b6b6e,1ae805be-5614-567c-a87f-410f5e8c930b,2025-12-19 17:33:15.110369,credit,IMPS - CNRB0001073 - CUSTOMER COLLECTION,595218.79,IM2512190001073,kr/cc1WTkZzO8mJ92XofVk932kzcHJVOdBXBtd+Wt3eSv9xzVZORnA==
635678d7-4bf6-5ae4-8924-5fbfd9518bf1,11772f92-4d95-5afb-9152-c2e461ae0e4a,2025-12-19 18:35:21.250787,debit,IMPS - SBIN0001644 - UMANG SELECTION HAPUR,280598.05,,
e08e51f3-65a4-5409-9a4f-37fad0b10521,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2025-12-20 00:05:20.202365,debit,IMPS - HDFC0000039 - UMANG SELECTION HAPUR,72976.44,IM2512200000039,lw2GiEEhKY1j712GuPm3yle8YO2Q1jkHtgRZZBeAaJ6XDYaIQSEpjQ==
f56bf7a6-51d9-5f1b-a013-85e36cc40ee1,6f306737-dfa8-4bf7-8003-be64034b8dea,2025-12-20 08:44:36.545145,credit,FT - HDFC0001361 - INTEREST CREDIT,1380171.58,,zTfnIhTB8XD4LQTTvUGmMJjc931lNWanColBkdpqyYrNN+ciFMHxcA==
a2e55231-9a9d-5925-bef3-5c93bbd17e54,6f306737-dfa8-4bf7-8003-be64034b8dea,2025-12-20 14:32:21.285991,debit,NEFT - HDFC0002148 - INSURANCE PREMIUM,336518.61,NE2512200002148,sishtcIncYKRc7eHfa/pFeX4vwW4+NecXRvKzsgw0GWyKyG1widxgg==
21c6d1ed-c988-5c12-a5a1-cb9836ec2d5d,34bece0e-0264-5663-94b8-4e2c54c07448,2025-12-20 15:33:42.926941,debit,FT - HDFC0001282 - NAVYUG SELECTION,294604.15,FT2512200001282,2ob7p3zPESFL02y6lI7QNRytN/aIZAEUzhUXRIoPS1XahvunfM8RIQ==
7b363eeb-9f44-53ed-9254-80d10a367a6c,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2025-12-20 15:46:16.555075,debit,FT - TMBL0002355 - GST PAYMENT,2758465.59,FT2512200002355,wr4lkhHLOKSZOoR6/OEYV54r335LwVwzgeXHuAhDh5DCviWSEcs4pA==
12b2c46b-0545-56da-8e96-f1e35b166030,6f306737-dfa8-4bf7-8003-be64034b8dea,2025-12-21 00:21:40.755032,debit,NEFT - HDFC0000839 - VENDOR SETTLEMENT,149637.91,NE2512210000839,
95f175f6-27cc-5bd1-8fa4-a3708d4d873e,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2025-12-21 01:48:46.345897,debit,NEFT - KKBK0000438 - RELIANCE DIGITAL RETAIL LTD,117886.66,NE2512210000438,mh4W7F4TRp2wEbTzWc1vk/U2u7QjpOVXg/4dAVNhZGGaHhbsXhNGnQ==
dd6a506f-af2c-5567-a11c-fb1f66129dc0,fcd8273d-738c-5491-a3d3-7b1f90feba61,2025-12-21 03:34:19.960839,debit,IMPS - UBIN0002035 - SELECTION ELECTRONICS DAHISAR EAST,285432.20,IM2512210002035,
d31b3dd0-843b-5412-bfee-fb5d35304383,1e4e22ec-4538-52e3-a30c-b5c672183039,2025-12-21 03:36:09.067028,credit,RTGS - RATN0001220 - CHEQUE DEPOSITS,625301.28,RT2512210001220,+7uH09KQYymxz2OkgEXBsbKQ5EvVk6mifQdlVU1IdoH7u4fT0pBjKQ==
9adfce06-1c74-54fe-89b7-50727aab1de5,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2025-12-21 08:37:51.052852,credit,IMPS - HDFC0000279 - IMPS INWARD,974364.51,IM2512210000279,nv+kIQrmth9PVH2e2sCUl5EhGonxJykzE310jvTWz1We/6QhCua2Hw==
9282dd04-9807-511f-a36b-0022a4829304,cef50e75-3fed-5fdf-a79c-260ee521078e,2025-12-21 08:46:55.461366,debit,NEFT - TMBL0000345 - ATM CASH WITHDRAWAL,147277.63,NE2512210000345,ppDGbM9S0toYwElK9cR7kha08EDwtl9bpXo8/3aQ2dGmkMZsz1LS2g==
7fcaf7df-cd22-53f0-a877-a1f4b6743cc4,e984c75d-aad6-4655-823a-4e9e06a869bc,2025-12-21 11:53:45.963355,debit,UPI-NEFT CHARGES-ICIC0001290-UP2512210001290,2303.80,UP2512210001290,LsiR/jth3cH5c0hNFQbDIsU1co8Bimm5ZJ1lKrfRRWsuyJH+O2HdwQ==
227b5d22-2860-5e5f-8456-a3982b4d01a8,1001985c-7a6d-546d-b25d-c2efd2615a62,2025-12-21 12:46:02.500565,credit,RTGS - UTIB0000412 - UPI COLLECTION,1051569.77,RT2512210000412,
0b424d4a-1174-5775-8531-7648e1b072d8,27d2dde9-0b51-5375-a39a-7d3324f48a92,2025-12-22 00:45:47.874321,credit,IMPS - RATN0001111 - BAJAJ FINANCE LTD DISBURSEMENT,23338696.62,IM2512220001111,
a2344b3f-3e00-53a6-a06b-85e8c932808c,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2025-12-22 04:53:02.014854,credit,UPI-UPI COLLECTION-TMBL0001842-UP2512220001842,723748.79,UP2512220001842,QVkT6p5Ve83j9y81sZnUbE0q1XiqAhJk5VzjBkcNMdxBWRPqnlV7zQ==
642d3fb8-1498-5538-a220-86c5dd07e372,c66af89a-b5ac-5b44-b510-04c6dd44efce,2025-12-22 06:21:59.772740,debit,UPI-MAKE MY TRIP-AUBL0000403-UP2512220000403,364076.08,UP2512220000403,
1d250a86-d4a2-5c0d-9370-94e6c35a6947,a6d29e4b-510b-5184-a7f8-097fb2579f10,2025-12-22 10:21:00.941791,credit,UPI-REFUND RECEIVED-CNRB0001115-UP2512220001115,907782.56,UP2512220001115,s4L2ylISi9YtYo1jVu8LHzMi+qd8fqtyEIJFDkmD73KzgvbKUhKL1g==
