reconciliation_id,company_id,transaction_id,reconciliation_type,status,reconciled_amount,unreconciled_amount,currency,matched_record_count,bank_statement_reference,matched_on,reason_code,owner,notes,last_reviewed_at
REC-000525,CMP-NL-001,TXN-000512,bank_to_ledger,unreconciled,0.00,113689.95,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-02-02T17:30:00+05:30
REC-000526,CMP-NL-001,TXN-000533,bank_to_ledger,reconciled,64282.04,0.00,INR,1,BANK-20260128-000526,2026-02-01,,Neha Rao,Synthetic reconciliation record.,2026-02-04T17:30:00+05:30
REC-000527,CMP-NL-001,TXN-000508,card_to_receipt,reconciled,92038.31,0.00,INR,1,BANK-20260129-000527,2026-01-29,,Asha Nair,Synthetic reconciliation record.,2026-02-04T17:30:00+05:30
REC-000528,CMP-NL-001,TXN-000528,invoice_to_payout,reconciled,79367.40,0.00,INR,1,BANK-20260129-000528,2026-02-09,,Kabir Shah,Synthetic reconciliation record.,2026-02-05T17:30:00+05:30
REC-000529,CMP-NL-001,TXN-000535,bank_to_ledger,reconciled,32739.00,0.00,INR,1,BANK-20260129-000529,2026-02-02,,Kabir Shah,Synthetic reconciliation record.,2026-02-03T17:30:00+05:30
REC-000530,CMP-NL-001,TXN-000540,invoice_to_payout,reconciled,18770.97,0.00,INR,1,BANK-20260129-000530,2026-02-11,,Kabir Shah,Synthetic reconciliation record.,2026-02-15T17:30:00+05:30
REC-000531,CMP-NL-001,TXN-000505,invoice_to_payout,reconciled,88041.23,0.00,INR,1,BANK-20260131-000531,2026-02-08,,Asha Nair,Synthetic reconciliation record.,2026-02-09T17:30:00+05:30
REC-000532,CMP-NL-001,TXN-000524,invoice_to_payout,reconciled,190032.17,0.00,INR,1,BANK-20260201-000532,2026-02-14,,Kabir Shah,Synthetic reconciliation record.,2026-02-05T17:30:00+05:30
REC-000533,CMP-NL-001,TXN-000510,bank_to_ledger,reconciled,105148.65,0.00,INR,1,BANK-20260202-000533,2026-02-11,,Rohit Menon,Synthetic reconciliation record.,2026-02-14T17:30:00+05:30
REC-000534,CMP-NL-001,TXN-000491,bank_to_ledger,reconciled,328229.67,0.00,INR,1,BANK-20260204-000534,2026-02-12,,Rohit Menon,Synthetic reconciliation record.,2026-02-11T17:30:00+05:30
REC-000535,CMP-NL-001,TXN-000543,card_to_receipt,reconciled,307979.75,0.00,INR,1,BANK-20260204-000535,2026-02-18,,Neha Rao,Synthetic reconciliation record.,2026-02-05T17:30:00+05:30
REC-000536,CMP-NL-001,TXN-000549,bank_to_ledger,reconciled,298736.28,0.00,INR,1,BANK-20260204-000536,2026-02-07,,Neha Rao,Synthetic reconciliation record.,2026-02-09T17:30:00+05:30
REC-000537,CMP-NL-001,TXN-000565,bank_to_ledger,reconciled,91439.52,0.00,INR,1,BANK-20260204-000537,2026-02-09,,Rohit Menon,Synthetic reconciliation record.,2026-02-05T17:30:00+05:30
REC-000538,CMP-NL-001,TXN-000558,bank_to_ledger,reconciled,58717.37,0.00,INR,1,BANK-20260205-000538,2026-02-13,,Rohit Menon,Synthetic reconciliation record.,2026-02-24T17:30:00+05:30
REC-000539,CMP-NL-001,TXN-000578,invoice_to_payout,reconciled,32750.24,0.00,INR,1,BANK-20260206-000539,2026-02-19,,Asha Nair,Synthetic reconciliation record.,2026-02-20T17:30:00+05:30
REC-000540,CMP-NL-001,TXN-000588,bank_to_ledger,partially_reconciled,172008.12,31030.72,INR,1,BANK-20260207-000540,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-02-25T17:30:00+05:30
REC-000541,CMP-NL-001,TXN-000570,card_to_receipt,reconciled,186688.86,0.00,INR,1,BANK-20260208-000541,2026-02-20,,Rohit Menon,Synthetic reconciliation record.,2026-02-25T17:30:00+05:30
REC-000542,CMP-NL-001,TXN-000572,card_to_receipt,reconciled,118833.73,0.00,INR,1,BANK-20260208-000542,2026-02-14,,Rohit Menon,Synthetic reconciliation record.,2026-02-28T17:30:00+05:30
REC-000543,CMP-NL-001,TXN-000573,card_to_receipt,reconciled,78831.70,0.00,INR,1,BANK-20260209-000543,2026-02-18,,Neha Rao,Synthetic reconciliation record.,2026-02-28T17:30:00+05:30
REC-000544,CMP-NL-001,TXN-000581,card_to_receipt,reconciled,178691.07,0.00,INR,1,BANK-20260209-000544,2026-02-19,,Rohit Menon,Synthetic reconciliation record.,2026-02-11T17:30:00+05:30
REC-000545,CMP-NL-001,TXN-000582,card_to_receipt,reconciled,266521.41,0.00,INR,1,BANK-20260209-000545,2026-02-10,,Neha Rao,Synthetic reconciliation record.,2026-03-01T17:30:00+05:30
REC-000546,CMP-NL-001,TXN-000555,card_to_receipt,unreconciled,0.00,84040.23,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-02-18T17:30:00+05:30
REC-000547,CMP-NL-001,TXN-000567,card_to_receipt,reconciled,77619.00,0.00,INR,1,BANK-20260210-000547,2026-02-16,,Rohit Menon,Synthetic reconciliation record.,2026-03-01T17:30:00+05:30
REC-000548,CMP-NL-001,TXN-000586,invoice_to_payout,reconciled,45548.48,0.00,INR,1,BANK-20260210-000548,2026-02-13,,Kabir Shah,Synthetic reconciliation record.,2026-02-22T17:30:00+05:30
REC-000549,CMP-NL-001,TXN-000551,card_to_receipt,reconciled,76062.05,0.00,INR,1,BANK-20260211-000549,2026-02-11,,Asha Nair,Synthetic reconciliation record.,2026-03-02T17:30:00+05:30
REC-000550,CMP-NL-001,TXN-000562,invoice_to_payout,reconciled,34729.19,0.00,INR,1,BANK-20260211-000550,2026-02-14,,Asha Nair,Synthetic reconciliation record.,2026-02-15T17:30:00+05:30
REC-000551,CMP-NL-001,TXN-000577,invoice_to_payout,disputed,0.00,99431.60,INR,0,,,vendor_dispute,Rohit Menon,Synthetic reconciliation record.,2026-02-19T17:30:00+05:30
REC-000552,CMP-NL-001,TXN-000591,card_to_receipt,reconciled,15495.99,0.00,INR,1,BANK-20260212-000552,2026-02-23,,Kabir Shah,Synthetic reconciliation record.,2026-03-01T17:30:00+05:30
REC-000553,CMP-NL-001,TXN-000569,bank_to_ledger,reconciled,593334.38,0.00,INR,1,BANK-20260213-000553,2026-02-24,,Neha Rao,Synthetic reconciliation record.,2026-02-17T17:30:00+05:30
REC-000554,CMP-NL-001,TXN-000560,bank_to_ledger,reconciled,24405.53,0.00,INR,1,BANK-20260214-000554,2026-02-14,,Rohit Menon,Synthetic reconciliation record.,2026-02-22T17:30:00+05:30
REC-000555,CMP-NL-001,TXN-000576,bank_to_ledger,reconciled,118487.96,0.00,INR,1,BANK-20260215-000555,2026-02-16,,Neha Rao,Synthetic reconciliation record.,2026-03-07T17:30:00+05:30
REC-000556,CMP-NL-001,TXN-000583,bank_to_ledger,reconciled,128885.97,0.00,INR,1,BANK-20260215-000556,2026-02-27,,Neha Rao,Synthetic reconciliation record.,2026-02-26T17:30:00+05:30
REC-000557,CMP-NL-001,TXN-000593,invoice_to_payout,disputed,0.00,20557.24,INR,0,,,vendor_dispute,Neha Rao,Synthetic reconciliation record.,2026-02-28T17:30:00+05:30
REC-000558,CMP-NL-001,TXN-000595,invoice_to_payout,reconciled,60120.29,0.00,INR,1,BANK-20260216-000558,2026-02-25,,Asha Nair,Synthetic reconciliation record.,2026-02-22T17:30:00+05:30
REC-000559,CMP-NL-001,TXN-000550,bank_to_ledger,reconciled,193626.67,0.00,INR,1,BANK-20260217-000559,2026-02-22,,Neha Rao,Synthetic reconciliation record.,2026-02-19T17:30:00+05:30
REC-000560,CMP-NL-001,TXN-000546,bank_to_ledger,reconciled,498207.00,0.00,INR,1,BANK-20260218-000560,2026-02-20,,Kabir Shah,Synthetic reconciliation record.,2026-03-03T17:30:00+05:30
REC-000561,CMP-NL-001,TXN-000564,invoice_to_payout,reconciled,321777.38,0.00,INR,1,BANK-20260218-000561,2026-03-05,,Kabir Shah,Synthetic reconciliation record.,2026-03-06T17:30:00+05:30
REC-000562,CMP-NL-001,TXN-000589,invoice_to_payout,reconciled,91458.17,0.00,INR,1,BANK-20260219-000562,2026-02-20,,Neha Rao,Synthetic reconciliation record.,2026-03-11T17:30:00+05:30
REC-000563,CMP-NL-001,TXN-000545,card_to_receipt,reconciled,694842.85,0.00,INR,1,BANK-20260220-000563,2026-03-06,,Asha Nair,Synthetic reconciliation record.,2026-02-26T17:30:00+05:30
REC-000564,CMP-NL-001,TXN-000552,invoice_to_payout,reconciled,27664.47,0.00,INR,1,BANK-20260220-000564,2026-03-06,,Kabir Shah,Synthetic reconciliation record.,2026-03-02T17:30:00+05:30
REC-000565,CMP-NL-001,TXN-000559,bank_to_ledger,reconciled,20097.28,0.00,INR,1,BANK-20260220-000565,2026-02-27,,Rohit Menon,Synthetic reconciliation record.,2026-02-26T17:30:00+05:30
REC-000566,CMP-NL-001,TXN-000556,invoice_to_payout,reconciled,27747.42,0.00,INR,1,BANK-20260221-000566,2026-02-24,,Rohit Menon,Synthetic reconciliation record.,2026-03-04T17:30:00+05:30
REC-000567,CMP-NL-001,TXN-000590,invoice_to_payout,reconciled,132851.53,0.00,INR,1,BANK-20260221-000567,2026-02-21,,Rohit Menon,Synthetic reconciliation record.,2026-02-24T17:30:00+05:30
REC-000568,CMP-NL-001,TXN-000594,card_to_receipt,reconciled,64949.24,0.00,INR,1,BANK-20260221-000568,2026-03-03,,Rohit Menon,Synthetic reconciliation record.,2026-02-26T17:30:00+05:30
REC-000569,CMP-NL-001,TXN-000579,card_to_receipt,reconciled,25014.70,0.00,INR,1,BANK-20260222-000569,2026-03-06,,Asha Nair,Synthetic reconciliation record.,2026-03-05T17:30:00+05:30
REC-000570,CMP-NL-001,TXN-000553,invoice_to_payout,reconciled,33363.08,0.00,INR,1,BANK-20260223-000570,2026-03-09,,Asha Nair,Synthetic reconciliation record.,2026-03-02T17:30:00+05:30
REC-000571,CMP-NL-001,TXN-000580,bank_to_ledger,reconciled,266260.69,0.00,INR,1,BANK-20260223-000571,2026-02-28,,Neha Rao,Synthetic reconciliation record.,2026-03-05T17:30:00+05:30
REC-000572,CMP-NL-001,TXN-000584,card_to_receipt,reconciled,162100.34,0.00,INR,1,BANK-20260223-000572,2026-03-01,,Neha Rao,Synthetic reconciliation record.,2026-03-08T17:30:00+05:30
REC-000573,CMP-NL-001,TXN-000547,card_to_receipt,reconciled,176886.73,0.00,INR,1,BANK-20260224-000573,2026-03-04,,Asha Nair,Synthetic reconciliation record.,2026-03-16T17:30:00+05:30
REC-000574,CMP-NL-001,TXN-000575,card_to_receipt,reconciled,103979.62,0.00,INR,1,BANK-20260224-000574,2026-03-10,,Rohit Menon,Synthetic reconciliation record.,2026-03-07T17:30:00+05:30
REC-000575,CMP-NL-001,TXN-000557,invoice_to_payout,reconciled,38093.42,0.00,INR,1,BANK-20260226-000575,2026-03-03,,Asha Nair,Synthetic reconciliation record.,2026-03-06T17:30:00+05:30
REC-000576,CMP-NL-001,TXN-000571,invoice_to_payout,reconciled,154132.16,0.00,INR,1,BANK-20260226-000576,2026-03-06,,Neha Rao,Synthetic reconciliation record.,2026-03-13T17:30:00+05:30
REC-000577,CMP-NL-001,TXN-000587,invoice_to_payout,reconciled,8600.98,0.00,INR,1,BANK-20260226-000577,2026-03-09,,Rohit Menon,Synthetic reconciliation record.,2026-03-17T17:30:00+05:30
REC-000578,CMP-NL-001,TXN-000596,invoice_to_payout,reconciled,38577.67,0.00,INR,1,BANK-20260226-000578,2026-03-09,,Kabir Shah,Synthetic reconciliation record.,2026-03-16T17:30:00+05:30
REC-000579,CMP-NL-001,TXN-000548,bank_to_ledger,reconciled,418249.61,0.00,INR,1,BANK-20260227-000579,2026-03-09,,Asha Nair,Synthetic reconciliation record.,2026-03-07T17:30:00+05:30
REC-000580,CMP-NL-001,TXN-000566,invoice_to_payout,reconciled,104880.28,0.00,INR,1,BANK-20260227-000580,2026-03-13,,Kabir Shah,Synthetic reconciliation record.,2026-03-17T17:30:00+05:30
REC-000581,CMP-NL-001,TXN-000585,card_to_receipt,reconciled,77812.61,0.00,INR,1,BANK-20260227-000581,2026-03-12,,Asha Nair,Synthetic reconciliation record.,2026-03-12T17:30:00+05:30
REC-000582,CMP-NL-001,TXN-000544,bank_to_ledger,reconciled,116821.14,0.00,INR,1,BANK-20260228-000582,2026-03-08,,Kabir Shah,Synthetic reconciliation record.,2026-03-04T17:30:00+05:30
REC-000583,CMP-NL-001,TXN-000561,bank_to_ledger,unreconciled,0.00,69059.93,INR,0,,,timing_difference,Asha Nair,Synthetic reconciliation record.,2026-03-20T17:30:00+05:30
REC-000584,CMP-NL-001,TXN-000568,card_to_receipt,reconciled,81586.14,0.00,INR,1,BANK-20260228-000584,2026-03-12,,Asha Nair,Synthetic reconciliation record.,2026-03-02T17:30:00+05:30
REC-000585,CMP-NL-001,TXN-000592,bank_to_ledger,reconciled,31171.45,0.00,INR,1,BANK-20260228-000585,2026-03-06,,Neha Rao,Synthetic reconciliation record.,2026-03-16T17:30:00+05:30
REC-000586,CMP-NL-001,TXN-000554,invoice_to_payout,reconciled,62932.85,0.00,INR,1,BANK-20260301-000586,2026-03-13,,Asha Nair,Synthetic reconciliation record.,2026-03-11T17:30:00+05:30
REC-000587,CMP-NL-001,TXN-000574,card_to_receipt,partially_reconciled,27590.23,25611.33,INR,1,BANK-20260301-000587,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-03-07T17:30:00+05:30
REC-000588,CMP-NL-001,TXN-000563,bank_to_ledger,unreconciled,0.00,182247.84,INR,0,,,reference_mismatch,Asha Nair,Synthetic reconciliation record.,2026-03-13T17:30:00+05:30
REC-000589,CMP-NL-001,TXN-000597,invoice_to_payout,reconciled,291075.58,0.00,INR,1,BANK-20260303-000589,2026-03-08,,Kabir Shah,Synthetic reconciliation record.,2026-03-14T17:30:00+05:30
REC-000590,CMP-NL-001,TXN-000608,invoice_to_payout,reconciled,14222.41,0.00,INR,1,BANK-20260303-000590,2026-03-17,,Asha Nair,Synthetic reconciliation record.,2026-03-18T17:30:00+05:30
REC-000591,CMP-NL-001,TXN-000643,card_to_receipt,reconciled,56453.72,0.00,INR,1,BANK-20260304-000591,2026-03-17,,Neha Rao,Synthetic reconciliation record.,2026-03-13T17:30:00+05:30
REC-000592,CMP-NL-001,TXN-000634,card_to_receipt,reconciled,131290.32,0.00,INR,1,BANK-20260305-000592,2026-03-13,,Kabir Shah,Synthetic reconciliation record.,2026-03-22T17:30:00+05:30
REC-000593,CMP-NL-001,TXN-000642,card_to_receipt,reconciled,29880.46,0.00,INR,1,BANK-20260306-000593,2026-03-06,,Asha Nair,Synthetic reconciliation record.,2026-03-15T17:30:00+05:30
REC-000594,CMP-NL-001,TXN-000625,invoice_to_payout,reconciled,374946.79,0.00,INR,1,BANK-20260308-000594,2026-03-13,,Neha Rao,Synthetic reconciliation record.,2026-03-19T17:30:00+05:30
REC-000595,CMP-NL-001,TXN-000629,bank_to_ledger,reconciled,135061.24,0.00,INR,1,BANK-20260308-000595,2026-03-15,,Kabir Shah,Synthetic reconciliation record.,2026-03-09T17:30:00+05:30
REC-000596,CMP-NL-001,TXN-000630,card_to_receipt,unreconciled,0.00,107836.88,INR,0,,,reference_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-03-16T17:30:00+05:30
REC-000597,CMP-NL-001,TXN-000600,bank_to_ledger,reconciled,474080.07,0.00,INR,1,BANK-20260309-000597,2026-03-23,,Asha Nair,Synthetic reconciliation record.,2026-03-16T17:30:00+05:30
REC-000598,CMP-NL-001,TXN-000632,card_to_receipt,reconciled,141839.21,0.00,INR,1,BANK-20260310-000598,2026-03-13,,Kabir Shah,Synthetic reconciliation record.,2026-03-12T17:30:00+05:30
REC-000599,CMP-NL-001,TXN-000618,card_to_receipt,reconciled,25715.79,0.00,INR,1,BANK-20260312-000599,2026-03-12,,Neha Rao,Synthetic reconciliation record.,2026-03-13T17:30:00+05:30
REC-000600,CMP-NL-001,TXN-000624,bank_to_ledger,partially_reconciled,53059.96,15328.94,INR,1,BANK-20260312-000600,,amount_mismatch,Asha Nair,Synthetic reconciliation record.,2026-03-31T17:30:00+05:30
REC-000601,CMP-NL-001,TXN-000603,bank_to_ledger,reconciled,170567.27,0.00,INR,1,BANK-20260313-000601,2026-03-24,,Rohit Menon,Synthetic reconciliation record.,2026-03-27T17:30:00+05:30
REC-000602,CMP-NL-001,TXN-000610,card_to_receipt,reconciled,80342.04,0.00,INR,1,BANK-20260313-000602,2026-03-24,,Asha Nair,Synthetic reconciliation record.,2026-03-27T17:30:00+05:30
REC-000603,CMP-NL-001,TXN-000612,invoice_to_payout,reconciled,101378.20,0.00,INR,1,BANK-20260313-000603,2026-03-19,,Asha Nair,Synthetic reconciliation record.,2026-04-02T17:30:00+05:30
REC-000604,CMP-NL-001,TXN-000620,card_to_receipt,reconciled,680956.20,0.00,INR,1,BANK-20260313-000604,2026-03-15,,Neha Rao,Synthetic reconciliation record.,2026-03-14T17:30:00+05:30
REC-000605,CMP-NL-001,TXN-000598,bank_to_ledger,reconciled,788706.06,0.00,INR,1,BANK-20260314-000605,2026-03-16,,Neha Rao,Synthetic reconciliation record.,2026-03-27T17:30:00+05:30
REC-000606,CMP-NL-001,TXN-000599,invoice_to_payout,reconciled,161773.69,0.00,INR,1,BANK-20260314-000606,2026-03-14,,Rohit Menon,Synthetic reconciliation record.,2026-03-22T17:30:00+05:30
REC-000607,CMP-NL-001,TXN-000622,card_to_receipt,reconciled,94331.72,0.00,INR,1,BANK-20260315-000607,2026-03-30,,Asha Nair,Synthetic reconciliation record.,2026-03-19T17:30:00+05:30
REC-000608,CMP-NL-001,TXN-000631,bank_to_ledger,reconciled,297546.19,0.00,INR,1,BANK-20260316-000608,2026-03-20,,Rohit Menon,Synthetic reconciliation record.,2026-03-18T17:30:00+05:30
REC-000609,CMP-NL-001,TXN-000635,invoice_to_payout,reconciled,210344.71,0.00,INR,1,BANK-20260316-000609,2026-03-24,,Kabir Shah,Synthetic reconciliation record.,2026-04-04T17:30:00+05:30
REC-000610,CMP-NL-001,TXN-000609,bank_to_ledger,reconciled,27875.51,0.00,INR,1,BANK-20260317-000610,2026-03-25,,Asha Nair,Synthetic reconciliation record.,2026-03-19T17:30:00+05:30
REC-000611,CMP-NL-001,TXN-000617,bank_to_ledger,reconciled,119777.29,0.00,INR,1,BANK-20260318-000611,2026-03-27,,Neha Rao,Synthetic reconciliation record.,2026-03-23T17:30:00+05:30
REC-000612,CMP-NL-001,TXN-000627,invoice_to_payout,reconciled,610204.78,0.00,INR,1,BANK-20260319-000612,2026-03-20,,Asha Nair,Synthetic reconciliation record.,2026-03-25T17:30:00+05:30
REC-000613,CMP-NL-001,TXN-000619,invoice_to_payout,reconciled,147030.46,0.00,INR,1,BANK-20260321-000613,2026-03-26,,Rohit Menon,Synthetic reconciliation record.,2026-04-04T17:30:00+05:30
REC-000614,CMP-NL-001,TXN-000605,card_to_receipt,partially_reconciled,19017.80,27195.88,INR,1,BANK-20260322-000614,,amount_mismatch,Neha Rao,Synthetic reconciliation record.,2026-03-30T17:30:00+05:30
REC-000615,CMP-NL-001,TXN-000613,invoice_to_payout,reconciled,199182.62,0.00,INR,1,BANK-20260322-000615,2026-03-29,,Asha Nair,Synthetic reconciliation record.,2026-03-24T17:30:00+05:30
REC-000616,CMP-NL-001,TXN-000628,invoice_to_payout,reconciled,224398.63,0.00,INR,1,BANK-20260322-000616,2026-04-03,,Asha Nair,Synthetic reconciliation record.,2026-04-02T17:30:00+05:30
REC-000617,CMP-NL-001,TXN-000638,invoice_to_payout,reconciled,92017.95,0.00,INR,1,BANK-20260322-000617,2026-03-29,,Rohit Menon,Synthetic reconciliation record.,2026-03-31T17:30:00+05:30
REC-000618,CMP-NL-001,TXN-000641,card_to_receipt,reconciled,66923.85,0.00,INR,1,BANK-20260323-000618,2026-03-23,,Asha Nair,Synthetic reconciliation record.,2026-04-07T17:30:00+05:30
REC-000619,CMP-NL-001,TXN-000606,invoice_to_payout,reconciled,51139.44,0.00,INR,1,BANK-20260324-000619,2026-04-02,,Neha Rao,Synthetic reconciliation record.,2026-03-29T17:30:00+05:30
REC-000620,CMP-NL-001,TXN-000633,invoice_to_payout,unreconciled,0.00,154543.65,INR,0,,,timing_difference,Kabir Shah,Synthetic reconciliation record.,2026-04-08T17:30:00+05:30
REC-000621,CMP-NL-001,TXN-000636,bank_to_ledger,reconciled,81887.97,0.00,INR,1,BANK-20260329-000621,2026-04-04,,Neha Rao,Synthetic reconciliation record.,2026-03-30T17:30:00+05:30
REC-000622,CMP-NL-001,TXN-000601,invoice_to_payout,reconciled,340059.53,0.00,INR,1,BANK-20260330-000622,2026-04-02,,Kabir Shah,Synthetic reconciliation record.,2026-04-09T17:30:00+05:30
REC-000623,CMP-NL-001,TXN-000611,card_to_receipt,reconciled,45309.29,0.00,INR,1,BANK-20260330-000623,2026-04-12,,Rohit Menon,Synthetic reconciliation record.,2026-04-15T17:30:00+05:30
REC-000624,CMP-NL-001,TXN-000626,invoice_to_payout,reconciled,225716.62,0.00,INR,1,BANK-20260330-000624,2026-03-31,,Rohit Menon,Synthetic reconciliation record.,2026-04-05T17:30:00+05:30
REC-000625,CMP-NL-001,TXN-000646,invoice_to_payout,reconciled,21426.21,0.00,INR,1,BANK-20260330-000625,2026-04-10,,Kabir Shah,Synthetic reconciliation record.,2026-04-18T17:30:00+05:30
REC-000626,CMP-NL-001,TXN-000602,card_to_receipt,disputed,0.00,377996.63,INR,0,,,vendor_dispute,Asha Nair,Synthetic reconciliation record.,2026-04-15T17:30:00+05:30
REC-000627,CMP-NL-001,TXN-000614,card_to_receipt,reconciled,43732.13,0.00,INR,1,BANK-20260331-000627,2026-04-08,,Asha Nair,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000628,CMP-NL-001,TXN-000621,bank_to_ledger,reconciled,221568.22,0.00,INR,1,BANK-20260331-000628,2026-04-08,,Neha Rao,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000629,CMP-NL-001,TXN-000644,invoice_to_payout,reconciled,58340.32,0.00,INR,1,BANK-20260331-000629,2026-04-08,,Neha Rao,Synthetic reconciliation record.,2026-04-16T17:30:00+05:30
REC-000630,CMP-NL-001,TXN-000604,card_to_receipt,reconciled,130997.14,0.00,INR,1,BANK-20260401-000630,2026-04-06,,Asha Nair,Synthetic reconciliation record.,2026-04-21T17:30:00+05:30
REC-000631,CMP-NL-001,TXN-000607,invoice_to_payout,reconciled,12747.25,0.00,INR,1,BANK-20260401-000631,2026-04-10,,Rohit Menon,Synthetic reconciliation record.,2026-04-14T17:30:00+05:30
REC-000632,CMP-NL-001,TXN-000637,bank_to_ledger,reconciled,59364.42,0.00,INR,1,BANK-20260401-000632,2026-04-15,,Neha Rao,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000633,CMP-NL-001,TXN-000640,invoice_to_payout,reconciled,93855.93,0.00,INR,1,BANK-20260401-000633,2026-04-15,,Asha Nair,Synthetic reconciliation record.,2026-04-14T17:30:00+05:30
REC-000634,CMP-NL-001,TXN-000615,card_to_receipt,reconciled,261174.62,0.00,INR,1,BANK-20260402-000634,2026-04-17,,Asha Nair,Synthetic reconciliation record.,2026-04-16T17:30:00+05:30
REC-000635,CMP-NL-001,TXN-000616,bank_to_ledger,reconciled,76930.95,0.00,INR,1,BANK-20260403-000635,2026-04-08,,Rohit Menon,Synthetic reconciliation record.,2026-04-23T17:30:00+05:30
REC-000636,CMP-NL-001,TXN-000623,card_to_receipt,reconciled,124419.31,0.00,INR,1,BANK-20260403-000636,2026-04-11,,Rohit Menon,Synthetic reconciliation record.,2026-04-21T17:30:00+05:30
REC-000637,CMP-NL-001,TXN-000639,bank_to_ledger,partially_reconciled,15576.93,12863.07,INR,1,BANK-20260403-000637,,amount_mismatch,Asha Nair,Synthetic reconciliation record.,2026-04-20T17:30:00+05:30
REC-000638,CMP-NL-001,TXN-000658,invoice_to_payout,reconciled,31805.71,0.00,INR,1,BANK-20260403-000638,2026-04-09,,Asha Nair,Synthetic reconciliation record.,2026-04-15T17:30:00+05:30
REC-000639,CMP-NL-001,TXN-000645,invoice_to_payout,reconciled,98265.34,0.00,INR,1,BANK-20260404-000639,2026-04-19,,Rohit Menon,Synthetic reconciliation record.,2026-04-19T17:30:00+05:30
REC-000640,CMP-NL-001,TXN-000651,bank_to_ledger,reconciled,212992.09,0.00,INR,1,BANK-20260405-000640,2026-04-13,,Rohit Menon,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000641,CMP-NL-001,TXN-000673,card_to_receipt,reconciled,149083.54,0.00,INR,1,BANK-20260405-000641,2026-04-17,,Rohit Menon,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000642,CMP-NL-001,TXN-000684,card_to_receipt,reconciled,121510.18,0.00,INR,1,BANK-20260405-000642,2026-04-13,,Asha Nair,Synthetic reconciliation record.,2026-04-07T17:30:00+05:30
REC-000643,CMP-NL-001,TXN-000663,card_to_receipt,reconciled,237784.50,0.00,INR,1,BANK-20260406-000643,2026-04-07,,Neha Rao,Synthetic reconciliation record.,2026-04-14T17:30:00+05:30
REC-000644,CMP-NL-001,TXN-000665,card_to_receipt,reconciled,69209.77,0.00,INR,1,BANK-20260406-000644,2026-04-18,,Neha Rao,Synthetic reconciliation record.,2026-04-10T17:30:00+05:30
REC-000645,CMP-NL-001,TXN-000672,bank_to_ledger,reconciled,73771.80,0.00,INR,1,BANK-20260406-000645,2026-04-07,,Asha Nair,Synthetic reconciliation record.,2026-04-17T17:30:00+05:30
REC-000646,CMP-NL-001,TXN-000653,invoice_to_payout,reconciled,32367.17,0.00,INR,1,BANK-20260407-000646,2026-04-14,,Neha Rao,Synthetic reconciliation record.,2026-04-15T17:30:00+05:30
REC-000647,CMP-NL-001,TXN-000650,bank_to_ledger,reconciled,546711.30,0.00,INR,1,BANK-20260408-000647,2026-04-19,,Asha Nair,Synthetic reconciliation record.,2026-04-23T17:30:00+05:30
REC-000648,CMP-NL-001,TXN-000677,invoice_to_payout,disputed,0.00,163095.07,INR,0,,,vendor_dispute,Asha Nair,Synthetic reconciliation record.,2026-04-17T17:30:00+05:30
REC-000649,CMP-NL-001,TXN-000648,invoice_to_payout,unreconciled,0.00,49845.06,INR,0,,,missing_bank_match,Kabir Shah,Synthetic reconciliation record.,2026-04-19T17:30:00+05:30
REC-000650,CMP-NL-001,TXN-000655,bank_to_ledger,reconciled,100590.57,0.00,INR,1,BANK-20260409-000650,2026-04-13,,Rohit Menon,Synthetic reconciliation record.,2026-04-13T17:30:00+05:30
REC-000651,CMP-NL-001,TXN-000657,invoice_to_payout,reconciled,28969.63,0.00,INR,1,BANK-20260409-000651,2026-04-14,,Asha Nair,Synthetic reconciliation record.,2026-04-16T17:30:00+05:30
REC-000652,CMP-NL-001,TXN-000661,invoice_to_payout,reconciled,55834.88,0.00,INR,1,BANK-20260409-000652,2026-04-23,,Rohit Menon,Synthetic reconciliation record.,2026-04-18T17:30:00+05:30
REC-000653,CMP-NL-001,TXN-000664,invoice_to_payout,reconciled,205880.29,0.00,INR,1,BANK-20260409-000653,2026-04-14,,Rohit Menon,Synthetic reconciliation record.,2026-04-28T17:30:00+05:30
REC-000654,CMP-NL-001,TXN-000670,invoice_to_payout,reconciled,48936.50,0.00,INR,1,BANK-20260409-000654,2026-04-11,,Kabir Shah,Synthetic reconciliation record.,2026-04-26T17:30:00+05:30
REC-000655,CMP-NL-001,TXN-000649,bank_to_ledger,reconciled,1173726.30,0.00,INR,1,BANK-20260410-000655,2026-04-24,,Rohit Menon,Synthetic reconciliation record.,2026-04-25T17:30:00+05:30
